Entity_ID,EntitySize,NAICS_before,Industry_before,NAICS_after,Industry_After
1538060	63	441	"50 - 99 Motor Vehicle and Parts Dealers"	441110	"50 - 99 New Car Dealers"
1538231	80	325	"50 - 99 Chemical Manufacturing"	325	"50 - 99 Chemical Manufacturing"
1539220	141	238	"100 - 499 Specialty Trade Contractors"	238220	"100 - 499 Plumbing"
1539725	53	61	"50 - 99 Educational Services"	611110	"50 - 99 Elementary and Secondary Schools"
1539996	86	531	"50 - 99 Real Estate"	531210	"50 - 99 Offices of Real Estate Agents and Brokers"
1540128	63	423	"50 - 99 Merchant Wholesalers, Durable Goods"	423990	"50 - 99 Other Miscellaneous Durable Goods Merchant Wholesalers"
1540212	147	54	"100 - 499 Professional, Scientific, and Technical Services"	54162	"100 - 2499 Environmental Consulting Services"
1541012	1282	488	"500 - 2499 Support Activities for Transportation"	4881	"100 - 2499 Support Activities for Air Transportation"
1541095	138	525	"100 - 499 Funds, Trusts, and Other Financial Vehicles"	525920	"100 - 2499 Trusts"
1541210	57	621	"50 - 99 Ambulatory Health Care Services"	621399	"50 - 99 Offices of All Other Miscellaneous Health Practitioners"
1541463	80	238	"50 - 99 Specialty Trade Contractors"	238160	"50 - 99 Roofing Contractors"
1541907	310	54	"100 - 499 Professional, Scientific, and Technical Services"	541110	"100 - 499 Offices of Lawyers"
1542216	447	522	"100 - 499 Credit Intermediation and Related Activities"	522130	"100 - 499 Credit Unions"
1542244	106	54	"100 - 499 Professional, Scientific, and Technical Services"	541690	"100 - 2499 Other Scientific and Technical Consulting Services"
1542250	234	339	"100 - 499 Miscellaneous Manufacturing"	339950	"100 - 2499 Sign Manufacturing"
1542727	108	523	"100 - 499 Securities, Commodity Contracts, and Other Financial Investments and Related Activities"	523910	"100+ Miscellaneous Intermediation"
1543228	910	524	"500 - 2499 Insurance Carriers and Related Activities"	524210	"500 - 2499 Insurance Agencies and Brokerages"
1542636	236	54	"100 - 499 Professional, Scientific, and Technical Services"	541110	"100 - 499 Offices of Lawyers"
1542944	57	621	"50 - 99 Ambulatory Health Care Services"	621610	"50 - 99 Home Health Care Services"
1543118	65	621	"50 - 99 Ambulatory Health Care Services"	621210	"50 - 99 Offices of Dentists"
1543702	124	321	"100 - 499 Wood Product Manufacturing"	32191	"100+ Millwork"
1544248	1526	334	"500 - 2499 Computer and Electronic Product Manufacturing"	33441	"500 - 2499 Semiconductor and Other Electronic Component Manufacturing"
1545030	80	54	"50 - 99 Professional, Scientific, and Technical Services"	541110	"50 - 99 Offices of Lawyers"
1545112	60	4237	"50 - 99 Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers"	423710	"50 - 99 Hardware Merchant Wholesalers"
1545355	81	4244	"50 - 99 Grocery and Related Product Merchant Wholesalers"	4244	"50 - 99 Grocery and Related Product Merchant Wholesalers"
1545537	169	54	"100 - 499 Professional, Scientific, and Technical Services"	5419	"100 - 499 Other Professional"
1546542	145	531	"100 - 499 Real Estate"	531210	"100 - 499 Offices of Real Estate Agents and Brokers"
1546464	125	54	"100 - 499 Professional, Scientific, and Technical Services"	54161	"100 - 499 Management Consulting Services"
1547406	652	621	"500 - 2499 Ambulatory Health Care Services"	621111	"500 - 2499 Offices of Physicians (except Mental Health Specialists)"
1547794	63	621	"50 - 99 Ambulatory Health Care Services"	62149	"50 - 99 Other Outpatient Care Centers"
1547877	77	531	"50 - 99 Real Estate"	531210	"50 - 99 Offices of Real Estate Agents and Brokers"
1548105	349	334	"100 - 499 Computer and Electronic Product Manufacturing"	33411	"100+ Computer and Peripheral Equipment Manufacturing"
1548627	503	54	"500 - 2499 Professional, Scientific, and Technical Services"	541110	"500 - 2499 Offices of Lawyers"
1549898	53	4236	"50 - 99 Household Appliances and Electrical and Electronic Goods Merchant Wholesalers"	423610	"50 - 99 Electrical Apparatus and Equipment"
1549909	131	4236	"100 - 499 Household Appliances and Electrical and Electronic Goods Merchant Wholesalers"	423610	"100 - 499 Electrical Apparatus and Equipment"
1549934	75	61	"50 - 99 Educational Services"	611110	"50 - 99 Elementary and Secondary Schools"
1549350	76	54	"50 - 99 Professional, Scientific, and Technical Services"	541330	"50 - 99 Engineering Services"
1550456	638	238	"500 - 2499 Specialty Trade Contractors"	238210	"500+ Electrical Contractors and Other Wiring Installation Contractors"
1550649	67	22	"50 - 99 Utilities"	221122	"50 - 99 Electric Power Distribution"
1550806	222	54	"100 - 499 Professional, Scientific, and Technical Services"	541330	"100 - 499 Engineering Services"
1551148	56	561	"50 - 99 Administrative and Support Services"	561110	"50 - 99 Office Administrative Services"
1551900	496	531	"100 - 499 Real Estate"	531210	"100 - 499 Offices of Real Estate Agents and Brokers"
1552098	156	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1552316	59	522	"50 - 99 Credit Intermediation and Related Activities"	522110	"50 - 99 Commercial Banking"
1552444	525	441	"500+ Motor Vehicle and Parts Dealers"	441110	"500+ New Car Dealers"
1552893	1344	54	"500 - 2499 Professional, Scientific, and Technical Services"	54171	"500 - 2499 Research and Development in the Physical"
1553559	144	621	"100 - 499 Ambulatory Health Care Services"	6213	"100 - 499 Offices of Other Health Practitioners"
1553614	126	22	"100 - 499 Utilities"	221310	"100 - 499 Water Supply and Irrigation Systems"
1553700	2013	54	"500 - 2499 Professional, Scientific, and Technical Services"	541110	"500 - 2499 Offices of Lawyers"
1554720	94	54	"50 - 99 Professional, Scientific, and Technical Services"	541110	"50 - 99 Offices of Lawyers"
1554794	70	54	"50 - 99 Professional, Scientific, and Technical Services"	541110	"50 - 99 Offices of Lawyers"
1555837	57	54	"50 - 99 Professional, Scientific, and Technical Services"	541512	"50 - 99 Computer Systems Design Services"
1557132	862	621	"500 - 2499 Ambulatory Health Care Services"	621111	"500 - 2499 Offices of Physicians (except Mental Health Specialists)"
1557508	1127	524	"500 - 2499 Insurance Carriers and Related Activities"	524210	"500 - 2499 Insurance Agencies and Brokerages"
1557659	164	238	"100 - 499 Specialty Trade Contractors"	2383	"100 - 2499 Building Finishing Contractors"
1557803	156	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1558059	252	54	"100 - 499 Professional, Scientific, and Technical Services"	541512	"100 - 499 Computer Systems Design Services"
1558213	252	333	"100 - 499 Machinery Manufacturing"	333415	"100+ Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing"
1558609	154	322	"100 - 499 Paper Manufacturing"	3222	"100 - 499 Converted Paper Product Manufacturing"
1559230	1069	4244	"500+ Grocery and Related Product Merchant Wholesalers"	424470	"100 - 2499 Meat and Meat Product Merchant Wholesalers"
1559310	110	54	"100 - 499 Professional, Scientific, and Technical Services"	541110	"100 - 499 Offices of Lawyers"
1559312	57	4238	"50 - 99 Machinery, Equipment, and Supplies Merchant Wholesalers"	423810	"50 - 99 Construction and Mining (except Oil Well) Machinery and Equipment Merchant Wholesalers"
1559778	1849	61	"500 - 2499 Educational Services"	611310	"500 - 2499 Colleges"
1559877	5797	621	"2500+ Ambulatory Health Care Services"	621111	"2500+ Offices of Physicians (except Mental Health Specialists)"
1560419	275	621	"100 - 499 Ambulatory Health Care Services"	621111	"100 - 499 Offices of Physicians (except Mental Health Specialists)"
1560731	579	441	"500+ Motor Vehicle and Parts Dealers"	441110	"500+ New Car Dealers"
1561034	61	311	"50 - 99 Food Manufacturing"	311	"50 - 99 Food Manufacturing"
1561295	95	524	"50 - 99 Insurance Carriers and Related Activities"	524210	"50 - 99 Insurance Agencies and Brokerages"
1561743	471	236	"100 - 499 Construction of Buildings"	236220	"100 - 499 Commercial and Institutional Building Construction"
1562023	69	61	"50 - 99 Educational Services"	6116	"50 - 99 Other Schools and Instruction"
1562084	699	54	"500 - 2499 Professional, Scientific, and Technical Services"	541330	"500 - 2499 Engineering Services"
1562224	61	531	"50 - 99 Real Estate"	531110	"50 - 99 Lessors of Residential Buildings and Dwellings"
1562635	253	531	"100 - 499 Real Estate"	5313	"100 - 2499 Activities Related to Real Estate"
1562851	879	238	"500 - 2499 Specialty Trade Contractors"	238210	"500+ Electrical Contractors and Other Wiring Installation Contractors"
1563093	55	238	"50 - 99 Specialty Trade Contractors"	238220	"50 - 99 Plumbing"
1563418	650	522	"500 - 2499 Credit Intermediation and Related Activities"	522110	"500 - 2499 Commercial Banking"
1563434	111	54	"100 - 499 Professional, Scientific, and Technical Services"	541110	"100 - 499 Offices of Lawyers"
1563790	100	236	"100 - 499 Construction of Buildings"	236115	"100 - 499 New Single-Family Housing Construction (except For-Sale Builders)"
1564039	140	113	"100 - 2499 Forestry and Logging"	113310	"100 - 2499 Logging"
1564101	68	621	"50 - 99 Ambulatory Health Care Services"	621111	"50 - 99 Offices of Physicians (except Mental Health Specialists)"
1564171	1246	531	"500+ Real Estate"	531210	"500+ Offices of Real Estate Agents and Brokers"
1564419	1034	54	"500 - 2499 Professional, Scientific, and Technical Services"	541519	"500+ Other Computer Related Services"
1564840	75	525	"50 - 99 Funds, Trusts, and Other Financial Vehicles"	525	"50 - 99 Funds, Trusts, and Other Financial Vehicles"
1565137	73	54	"50 - 99 Professional, Scientific, and Technical Services"	541110	"50 - 99 Offices of Lawyers"
1565143	60	61	"50 - 99 Educational Services"	611110	"50 - 99 Elementary and Secondary Schools"
1565345	278	621	"100 - 499 Ambulatory Health Care Services"	621111	"100 - 499 Offices of Physicians (except Mental Health Specialists)"
1565347	131	523	"100 - 499 Securities, Commodity Contracts, and Other Financial Investments and Related Activities"	523910	"100+ Miscellaneous Intermediation"
1565488	62	525	"50 - 99 Funds, Trusts, and Other Financial Vehicles"	5259	"50 - 99 Other Investment Pools and Funds"
1565599	54	4244	"50 - 99 Grocery and Related Product Merchant Wholesalers"	4244	"50 - 99 Grocery and Related Product Merchant Wholesalers"
1565661	53	531	"50 - 99 Real Estate"	531210	"50 - 99 Offices of Real Estate Agents and Brokers"
1566096	66	621	"50 - 99 Ambulatory Health Care Services"	6213	"50 - 99 Offices of Other Health Practitioners"
1566175	325	236	"100 - 499 Construction of Buildings"	236115	"100 - 499 New Single-Family Housing Construction (except For-Sale Builders)"
1566381	51	424	"50 - 99 Merchant Wholesalers, Nondurable Goods"	424	"50 - 99 Merchant Wholesalers"
1566396	137	423	"100 - 499 Merchant Wholesalers, Durable Goods"	423990	"100 - 499 Other Miscellaneous Durable Goods Merchant Wholesalers"
1566505	4909	54	"2500+ Professional, Scientific, and Technical Services"	541715	"2500+ Research and Development in the Physical"
1566738	400	237	"100 - 499 Heavy and Civil Engineering Construction"	237310	"100 - 499 Highway"
1566596	2073	325	"500 - 2499 Chemical Manufacturing"	325998	"100+ All Other Miscellaneous Chemical Product and Preparation Manufacturing"
1567967	55	621	"50 - 99 Ambulatory Health Care Services"	6213	"50 - 99 Offices of Other Health Practitioners"
1568072	4708	524	"2500+ Insurance Carriers and Related Activities"	524210	"2500+ Insurance Agencies and Brokerages"
1568204	53	54	"50 - 99 Professional, Scientific, and Technical Services"	541519	"50 - 99 Other Computer Related Services"
1568803	57	54	"50 - 99 Professional, Scientific, and Technical Services"	541690	"50 - 99 Other Scientific and Technical Consulting Services"
1568546	658	61	"500 - 2499 Educational Services"	611310	"500 - 2499 Colleges"
1569256	5348	522	"2500+ Credit Intermediation and Related Activities"	522130	"500+ Credit Unions"
1570036	344	522	"100 - 499 Credit Intermediation and Related Activities"	522110	"100 - 499 Commercial Banking"
1570042	127	111	"100 - 2499 Crop Production"	111998	"100 - 2499 All Other Miscellaneous Crop Farming"
1569436	1711	445	"500 - 2499 Food and Beverage Retailers"	4452	"100 - 2499 Specialty Food Retailers"
1569561	74	54	"50 - 99 Professional, Scientific, and Technical Services"	541110	"50 - 99 Offices of Lawyers"
1570100	202	441	"100 - 499 Motor Vehicle and Parts Dealers"	441110	"100 - 499 New Car Dealers"
1570152	51	4231	"50 - 99 Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers"	4231	"50 - 99 Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers"
1570407	84	238	"50 - 99 Specialty Trade Contractors"	2383	"50 - 99 Building Finishing Contractors"
1570561	2007	339	"500 - 2499 Miscellaneous Manufacturing"	339999	"500+ All Other Miscellaneous Manufacturing"
1571027	2482	238	"500 - 2499 Specialty Trade Contractors"	238290	"500+ Other Building Equipment Contractors"
1571401	1098	322	"500 - 2499 Paper Manufacturing"	322220	"100 - 2499 Paper Bag and Coated and Treated Paper Manufacturing"
1571412	100	61	"100 - 499 Educational Services"	611710	"100+ Educational Support Services"
1571702	8455	423	"2500+ Merchant Wholesalers, Durable Goods"	423990	"500+ Other Miscellaneous Durable Goods Merchant Wholesalers"
1571819	75	621	"50 - 99 Ambulatory Health Care Services"	621111	"50 - 99 Offices of Physicians (except Mental Health Specialists)"
1571833	318	236	"100 - 499 Construction of Buildings"	236115	"100 - 499 New Single-Family Housing Construction (except For-Sale Builders)"
1571900	87	61	"50 - 99 Educational Services"	611110	"50 - 99 Elementary and Secondary Schools"
1572316	175	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1572373	59	621	"50 - 99 Ambulatory Health Care Services"	621210	"50 - 99 Offices of Dentists"
1572853	630	54	"500 - 2499 Professional, Scientific, and Technical Services"	541614	"100 - 2499 Process"
1572655	51	236	"50 - 99 Construction of Buildings"	236115	"50 - 99 New Single-Family Housing Construction (except For-Sale Builders)"
1573516	2349	22	"500 - 2499 Utilities"	221122	"500 - 2499 Electric Power Distribution"
1573984	56	54	"50 - 99 Professional, Scientific, and Technical Services"	5417	"50 - 99 Scientific Research and Development Services"
1574046	6698	4234	"2500+ Professional and Commercial Equipment and Supplies Merchant Wholesalers"	423430	"100+ Computer and Computer Peripheral Equipment and Software Merchant Wholesalers"
1574244	285	11	"100 - 499 Agriculture, Forestry, Fishing and Hunting"	11	"100 - 499 Agriculture"
1574421	626	54	"500 - 2499 Professional, Scientific, and Technical Services"	5419	"500+ Other Professional"
1574548	77	111	"50 - 99 Crop Production"	111	"50 - 99 Crop Production"
1574714	185	339	"100 - 499 Miscellaneous Manufacturing"	339920	"100+ Sporting and Athletic Goods Manufacturing"
1575609	5133	22	"2500+ Utilities"	221122	"2500+ Electric Power Distribution"
1576324	69	54	"50 - 99 Professional, Scientific, and Technical Services"	5418	"50 - 99 Advertising"
1576352	91	236	"50 - 99 Construction of Buildings"	236220	"50 - 99 Commercial and Institutional Building Construction"
1576438	111	55	"100 - 499 Management of Companies and Enterprises"	551112	"100 - 499 Offices of Other Holding Companies"
1576543	2548	55	"500+ Management of Companies and Enterprises"	551111	"500+ Offices of Bank Holding Companies"
1576550	967	61	"500 - 2499 Educational Services"	611310	"500 - 2499 Colleges"
1576669	52	423	"50 - 99 Merchant Wholesalers, Durable Goods"	423990	"50 - 99 Other Miscellaneous Durable Goods Merchant Wholesalers"
